step,q1,q2,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
36,-8.636661475161656,20.170202428309256,6.507110583697795e-08,-16.54778480529785,0.00023533336934633553,-8.354507446289062,0.0008260830072686076,0.0,0.0,0.00015893144882284105
37,-9.132329026241015,18.84727248812165,3.925397606963088e-08,-17.053213119506836,0.00016972691810224205,-8.681320190429688,0.0006285411072894931,0.0,0.0,0.00015893144882284105
38,-9.269775753293136,19.065205433416022,3.8706264859911244e-08,-17.067264556884766,0.00016310640785377473,-8.721107482910156,0.0005245000356808305,0.0,0.0,0.00015893144882284105
39,-9.273224144492032,19.126797379817273,3.860007069533822e-08,-17.070011138916016,0.00016126187983900309,-8.732481002807617,0.000504166935570538,0.0,0.0,0.00015893144882284105
40,-9.266009432232455,19.132186289391036,3.8561307036388826e-08,-17.071016311645508,0.0001610000617802143,-8.734106063842773,0.0005008750595152378,0.0,0.0,0.00015893144882284105
41,-9.276141987680536,19.148357632847276,3.858383124111242e-08,-17.070432662963867,0.00016074033919721842,-8.73572063446045,0.0004911660216748714,0.0,0.0,0.00015893144882284105
42,-9.248132402508498,19.211513387510724,3.8459269546819996e-08,-17.073665618896484,0.00015915393305476755,-8.745638847351074,0.0004945410182699561,0.0,0.0,0.00015893144882284105
43,-9.276407908802158,19.131493110554935,3.860788666543158e-08,-17.069808959960938,0.00016118658822961152,-8.732948303222656,0.0004984999541193247,0.0,0.0,0.00015893144882284105
44,-9.266442351329758,19.150644496810646,3.854055563579095e-08,-17.07155418395996,0.00016053712170105428,-8.736985206604004,0.0005044580902904272,0.0,0.0,0.00015893144882284105
45,-9.306129534315073,19.118839578756575,3.8805751501058694e-08,-17.064697265625,0.000162128169904463,-8.727123260498047,0.0004635419463738799,0.0,0.0,0.00015893144882284105
46,-9.27348691934259,19.175910501295647,3.854524521784697e-08,-17.071434020996094,0.00016006101213861257,-8.73995590209961,0.0005041670519858599,0.0,0.0,0.00015893144882284105
47,-9.2804380799839,19.158069332480082,3.859250696791605e-08,-17.070207595825195,0.0001605695579200983,-8.736783027648926,0.0004975829506292939,0.0,0.0,0.00015893144882284105
48,-9.163565807071164,19.092547902603958,3.8549337944004947e-08,-17.071327209472656,0.00016110489377751946,-8.733454704284668,0.0005069999024271965,0.0,0.0,0.00015893144882284105
49,-9.213984455274518,19.14883990876499,3.844008844566815e-08,-17.07416534423828,0.0001600244577275589,-8.74018383026123,0.0004883749643340707,0.0,0.0,0.00015893144882284105
0,-20.0,20.0,4.141390490985941e-06,-12.394478797912598,0.0016053441213443875,-6.434417247772217,0.0004678330151364207,0.0,1.0,0.0016053441213443875
1,13.563665948966865,-15.0,1.011816834761703e-06,-13.803763389587402,0.0009936981368809938,-6.914077281951904,0.000511083984747529,0.0,1.0,0.0009936981368809938
2,-5.3195628533480095,-9.51571902881499,4.165161499258829e-06,-12.388755798339844,0.0015600830083712935,-6.463016033172607,0.0004976249765604734,0.0,1.0,0.0009936981368809938
3,-13.241703053260535,30.0,1.5806677993168705e-06,-13.35766315460205,0.0012521907920017838,-6.682860851287842,0.0004977920325472951,0.0,1.0,0.0009936981368809938
4,-22.46175320131941,-15.0,3.249748988309875e-05,-10.33434772491455,0.00473191449418664,-5.3534255027771,0.0004717500414699316,0.0,1.0,0.0009936981368809938
5,-8.9930322773618,12.088368145652906,4.198973044822196e-07,-14.683255195617676,0.0005660358583554626,-7.476852893829346,0.0004920000210404396,0.0,1.0,0.0005660358583554626
6,-10.800800248862608,19.885785915715864,1.2261941151336941e-07,-15.914180755615234,0.00026706705102697015,-8.228011131286621,0.00048200006131082773,0.0,1.0,0.00026706705102697015
7,-10.638906430950488,16.57734558912941,2.0643454945457052e-07,-15.393282890319824,0.0004534315667115152,-7.698666095733643,0.00048641604371368885,0.0,1.0,0.00026706705102697015
8,-9.918255856539107,23.500987378147617,1.7698428678158962e-07,-15.547204971313477,0.0004106637788936496,-7.797735691070557,0.0004953750176355243,0.0,1.0,0.00026706705102697015
9,-7.960848995124634,3.3925985882572385,1.714942186481494e-06,-13.276131629943848,0.0010266113094985485,-6.881491661071777,0.0004990410525351763,0.0,1.0,0.00026706705102697015
10,-10.221981872478278,20.38241985852622,7.47801394140879e-08,-16.408714294433594,0.00023805905948393047,-8.342991828918457,0.0004978330107405782,0.0,1.0,0.00023805905948393047
11,-10.579155918470885,21.561854630776384,1.2312165154071408e-07,-15.910093307495117,0.00033689849078655243,-7.995728969573975,0.0004920409992337227,0.0,1.0,0.00023805905948393047
12,-9.923848222653348,19.426945965313156,5.5076949223575866e-08,-16.714534759521484,0.00018655031453818083,-8.586809158325195,0.0005042499396950006,0.0,1.0,0.00018655031453818083
13,2.5926986406583064,-15.0,1.184828420264239e-06,-13.645912170410156,0.0008192148525267839,-7.10716438293457,0.00047970900777727365,0.0,1.0,0.00018655031453818083
14,-9.5138569076816,19.126035838848136,4.179578994012445e-08,-16.99047088623047,0.00016936213069129735,-8.6834716796875,0.0004938750062137842,0.0,1.0,0.00016936213069129735
15,-9.507574142843756,19.335292483756824,4.114794194265414e-08,-17.006092071533203,0.00016337473061867058,-8.719464302062988,0.0004881670465692878,0.0,1.0,0.00016337473061867058
16,-9.466550006018725,19.358537050605317,4.041487144945677e-08,-17.02406883239746,0.0001618239184608683,-8.729001998901367,0.0004910420393571258,0.0,1.0,0.0001618239184608683
17,-9.435530310402767,19.35984356763931,3.995244313159674e-08,-17.03557586669922,0.00016097864136099815,-8.734238624572754,0.0004989589797332883,0.0,1.0,0.00016097864136099815
18,-9.413450615784143,19.383461191339507,3.968509432183964e-08,-17.04228973388672,0.00016050477279350162,-8.737186431884766,0.00048212497495114803,0.0,1.0,0.00016050477279350162
19,-9.400859880064695,19.349421692124924,3.9511192539976037e-08,-17.046682357788086,0.00016021118790376931,-8.739017486572266,0.0004966249689459801,0.0,1.0,0.00016021118790376931
20,-9.379952710905389,19.35162624933761,3.9291130349283776e-08,-17.05226707458496,0.0001598147355252877,-8.741495132446289,0.0004866670351475477,0.0,1.0,0.0001598147355252877
21,-9.356683684469587,19.38320891257593,3.912508717007768e-08,-17.056501388549805,0.00015961188182700425,-8.742765426635742,0.0004836670123040676,0.0,1.0,0.00015961188182700425
22,-9.363039884321807,19.370859088969056,3.915825885769664e-08,-17.055654525756836,0.00015961012104526162,-8.742776870727539,0.00048708298709243536,0.0,1.0,0.00015961012104526162
23,-9.356047228991919,19.384405821260753,3.912208867973277e-08,-17.056577682495117,0.00015961418102961034,-8.742751121520996,0.0005061669507995248,0.0,1.0,0.00015961012104526162
24,-9.348392707409257,19.365794636052875,3.903575063191056e-08,-17.058788299560547,0.00015940103912726045,-8.744087219238281,0.0005109589546918869,0.0,1.0,0.00015940103912726045
25,-9.342820192765872,19.372365164936152,3.900585809901713e-08,-17.059553146362305,0.00015938073920551687,-8.74421501159668,0.000486791948787868,0.0,1.0,0.00015938073920551687
26,-9.340002646744153,19.36775519303084,3.897941169839214e-08,-17.060232162475586,0.0001593214983586222,-8.744585990905762,0.0005273750284686685,0.0,1.0,0.0001593214983586222
27,-9.341379784683769,19.360611943487843,3.8978217986596064e-08,-17.06026268005371,0.0001592957560205832,-8.74474811553955,0.0005076250527054071,0.0,1.0,0.0001592957560205832
28,-9.346798423690714,19.366618636726137,3.90252701265581e-08,-17.059057235717773,0.00015938738943077624,-8.744173049926758,0.000520500005222857,0.0,1.0,0.0001592957560205832
29,-9.334688292739628,19.35541704354617,3.8925971779235624e-08,-17.061603546142578,0.00015920063015073538,-8.745345115661621,0.0005282090278342366,0.0,1.0,0.00015920063015073538
30,-9.327667393016151,19.380616525838054,3.892465727517447e-08,-17.06163787841797,0.00015931522648315877,-8.74462604522705,0.0005144580500200391,0.0,1.0,0.00015920063015073538
31,-1.664431668498273,14.24830557425835,1.4668470385004184e-06,-13.432394981384277,0.0009068045765161514,-7.005583763122559,0.002316792029887438,0.0,1.0,0.00015920063015073538
32,-2.929180564941719,24.105939375649655,2.2689478100801352e-06,-12.996193885803223,0.001353260944597423,-6.60523796081543,0.0004709170898422599,0.0,1.0,0.00015920063015073538
33,5.750506928784286,-2.9695545205232055,1.29505258428253e-06,-13.55695915222168,0.0009388362523168325,-6.970869541168213,0.0006179579067975283,0.0,1.0,0.00015920063015073538
34,-7.564152244747436,18.264692092995528,1.2307917529597034e-07,-15.91043758392334,0.00027845046133734286,-8.186270713806152,0.0004649159964174032,0.0,1.0,0.00015920063015073538
35,-0.7972436974099273,5.454952353056713,1.0641506378306076e-06,-13.753334045410156,0.0009908180218189955,-6.916979789733887,0.0004504580283537507,0.0,1.0,0.00015920063015073538
36,-8.599153530410016,20.043613552347995,6.44554916107154e-08,-16.55729103088379,0.00023049967421684414,-8.375261306762695,0.00047033303417265415,0.0,1.0,0.00015920063015073538
37,-9.269636903151046,18.990937549846638,3.893190481107922e-08,-17.061450958251953,0.0001658665423747152,-8.704326629638672,0.00042937498074024916,0.0,1.0,0.00015920063015073538
38,-9.276086679716803,19.12215043182443,3.862091446649174e-08,-17.06947135925293,0.00016144078108482063,-8.731371879577637,0.000473707914352417,0.0,1.0,0.00015920063015073538
39,-9.307409746800802,19.260599292852376,3.868504094839409e-08,-17.067811965942383,0.00015916743723209947,-8.745553970336914,0.0004319589352235198,0.0,1.0,0.00015916743723209947
40,-9.28920810470538,19.068254625899655,3.880973409309263e-08,-17.064594268798828,0.00016340427100658417,-8.719283103942871,0.00043641694355756044,0.0,1.0,0.00015916743723209947
41,-9.295970914258946,19.146119725934,3.8691602810558834e-08,-17.067644119262695,0.00016114335448946804,-8.733216285705566,0.0004544170806184411,0.0,1.0,0.00015916743723209947
42,-9.30328178318162,19.126071183566925,3.877194743040491e-08,-17.065568923950195,0.000161850854055956,-8.728835105895996,0.00043308292515575886,0.0,1.0,0.00015916743723209947
43,7.685950661115847,-11.242418248975733,4.1531885131007584e-07,-14.694219589233398,0.000572528806515038,-7.465447425842285,0.00046195799950510263,0.0,1.0,0.00015916743723209947
44,-9.310274912809506,19.15674856981274,3.876846577099968e-08,-17.065658569335938,0.00016114453319460154,-8.733208656311035,0.0004635000368580222,0.0,1.0,0.00015916743723209947
45,-9.296705666914361,19.148466401132623,3.869259401767522e-08,-17.067617416381836,0.00016109514399431646,-8.733515739440918,0.0004289579810574651,0.0,1.0,0.00015916743723209947
46,-9.342498925713846,19.204864772538702,3.895944900023096e-08,-17.060745239257812,0.00016068242257460952,-8.73608112335205,0.00045125000178813934,0.0,1.0,0.00015916743723209947
47,-9.302730214834662,19.179077998034725,3.8691275960900384e-08,-17.067651748657227,0.00016045574739109725,-8.737492561340332,0.00043808401096612215,0.0,1.0,0.00015916743723209947
48,-9.306369882622025,19.19088917880801,3.870251319426643e-08,-17.06736183166504,0.00016026159573812038,-8.738702774047852,0.0004551250021904707,0.0,1.0,0.00015916743723209947
49,-9.281878209703518,19.168577041961107,3.858842134718543e-08,-17.070314407348633,0.00016034567670430988,-8.738178253173828,0.0004552910104393959,0.0,1.0,0.00015916743723209947
0,-20.0,20.0,4.141390490985941e-06,-12.394478797912598,0.0016053441213443875,-6.434417247772217,0.00045125000178813934,0.0,2.0,0.0016053441213443875
1,13.595272318833326,-15.0,1.022083893076342e-06,-13.79366683959961,0.0009984507923945785,-6.909305572509766,0.00044074992183595896,0.0,2.0,0.0009984507923945785
2,-5.162960583522539,-9.880897874314785,4.183035343885422e-06,-12.38447380065918,0.0015629967674613,-6.461150169372559,0.00043216696940362453,0.0,2.0,0.0009984507923945785
3,-13.220300440572293,30.0,1.5725513549114112e-06,-13.362811088562012,0.001248655840754509,-6.68568754196167,0.0004372920375317335,0.0,2.0,0.0009984507923945785
4,-22.54418855616956,-15.0,3.267871943535283e-05,-10.328786849975586,0.004745412617921829,-5.350576877593994,0.0004305420443415642,0.0,2.0,0.0009984507923945785
5,-8.976879833619927,11.96518259883064,4.3205423594372405e-07,-14.654714584350586,0.0005725146038457751,-7.465472221374512,0.0004588749725371599,0.0,2.0,0.0005725146038457751
6,-10.808535941175819,19.873597695741864,1.2349414646450896e-07,-15.907072067260742,0.00026780294138006866,-8.225258827209473,0.00045670801773667336,0.0,2.0,0.00026780294138006866
7,-10.633372494953882,16.523900921870972,2.0895498664685874e-07,-15.381147384643555,0.000456423731520772,-7.692089080810547,0.00043991697020828724,0.0,2.0,0.00026780294138006866
8,-9.922563539479391,23.469345728014236,1.7509464100839978e-07,-15.557939529418945,0.0004088495916221291,-7.802163124084473,0.0004350409144535661,0.0,2.0,0.00026780294138006866
9,-7.9143069994719815,3.16887366314459,1.7530859395264997e-06,-13.254133224487305,0.0010360311716794968,-6.8723578453063965,0.000453457934781909,0.0,2.0,0.00026780294138006866
10,-10.231605530583762,20.351510209075567,7.508469934691675e-08,-16.40464973449707,0.00023701680765952915,-8.347379684448242,0.0004415001021698117,0.0,2.0,0.00023701680765952915
11,5.9762617902945,9.73477988786179,4.678412096836837e-06,-12.272551536560059,0.0016771034570410848,-6.390686988830566,0.00045262498315423727,0.0,2.0,0.00023701680765952915
12,-4.034042363039452,18.60734912977173,9.731103318699752e-07,-13.842768669128418,0.0007776058046147227,-7.159290790557861,0.0004384580533951521,0.0,2.0,0.00023701680765952915
13,-13.64888314272196,22.03899524179526,7.603464382555103e-07,-14.089491844177246,0.0007137448992580175,-7.244985103607178,0.0004360419698059559,0.0,2.0,0.00023701680765952915
14,5.440996503250135,-15.0,4.0712913573770493e-07,-14.71413516998291,0.00056877126917243,-7.472032070159912,0.00043695804197341204,0.0,2.0,0.00023701680765952915
15,-8.704737467361202,19.337072299791295,4.9143874747414884e-08,-16.828514099121094,0.00018037388508673757,-8.620478630065918,0.0004664170555770397,0.0,2.0,0.00018037388508673757
16,4.238254287357829,-4.931365100461758,8.871693353285082e-07,-13.935230255126953,0.0009004260646179318,-7.0126423835754395,0.0004291669465601444,0.0,2.0,0.00018037388508673757
17,-8.727956929099168,19.25452455944976,4.76208441568815e-08,-16.859994888305664,0.00017586947069503367,-8.645768165588379,0.00043083401396870613,0.0,2.0,0.00017586947069503367
18,-8.239806416460624,17.98457471504128,6.8797412211552e-08,-16.49209976196289,0.00023578610853292048,-8.352585792541504,0.00043270899914205074,0.0,2.0,0.00017586947069503367
19,-8.671477560788418,20.073127012609017,6.119521600567168e-08,-16.60919761657715,0.00022576692572329193,-8.396007537841797,0.0004385830834507942,0.0,2.0,0.00017586947069503367
20,-9.114674633418717,19.543752068413916,4.026727751238468e-08,-17.027727127075195,0.00016672370838932693,-8.699172973632812,0.00043791590724140406,0.0,2.0,0.00016672370838932693
21,-2.911012126986842,7.486293320702256,8.111045417535934e-07,-14.024868965148926,0.0008931512711569667,-7.020754814147949,0.00045429193414747715,0.0,2.0,0.00016672370838932693
22,-9.139455929470596,19.649786087150837,4.078111714989063e-08,-17.015047073364258,0.00017083916463889182,-8.674788475036621,0.0004503329982981086,0.0,2.0,0.00016672370838932693
23,-9.13546102996598,19.525610197662562,3.992334640656736e-08,-17.036304473876953,0.0001653333893045783,-8.70754623413086,0.0004333329852670431,0.0,2.0,0.0001653333893045783
24,-9.432383465446652,18.571922585614026,4.4544034238924723e-08,-16.926788330078125,0.0001934254396473989,-8.550618171691895,0.00044841691851615906,0.0,2.0,0.0001653333893045783
25,-9.208582880518659,19.417567593317887,3.8890846099093324e-08,-17.06250762939453,0.0001602653064765036,-8.738679885864258,0.0004689999623224139,0.0,2.0,0.0001602653064765036
26,-9.218222610535447,19.235027539395553,3.8452103723329856e-08,-17.0738525390625,0.0001587509032106027,-8.748174667358398,0.0004426669329404831,0.0,2.0,0.0001587509032106027
27,-9.211242988864027,19.233549934832343,3.845692120307831e-08,-17.073726654052734,0.00015875554527156055,-8.74814510345459,0.0004443749785423279,0.0,2.0,0.0001587509032106027
28,-9.218062558040016,19.229228359919738,3.8447780070782756e-08,-17.073965072631836,0.0001588012237334624,-8.747857093811035,0.0004699169658124447,0.0,2.0,0.0001587509032106027
29,-9.215080004360635,19.220270362059775,3.844368023919742e-08,-17.074071884155273,0.00015888336929492652,-8.747340202331543,0.00043595803435891867,0.0,2.0,0.0001587509032106027
30,-15.484198699488587,7.278804497430843,3.5851298889610916e-06,-12.538716316223145,0.0018533763941377401,-6.290746212005615,0.0004384999629110098,0.0,2.0,0.0001587509032106027
31,-8.985895745276803,18.868769779405785,4.0302239767697756e-08,-17.026859283447266,0.00016904094081837684,-8.685369491577148,0.0004569590091705322,0.0,2.0,0.0001587509032106027
32,-8.999834969359146,18.959751667132927,3.998093589530072e-08,-17.034862518310547,0.00016574931214563549,-8.705034255981445,0.0004394159186631441,0.0,2.0,0.0001587509032106027
33,-9.009596646633133,19.009919177938272,3.982413687708686e-08,-17.038793563842773,0.0001641706912778318,-8.714603424072266,0.0004528750432655215,0.0,2.0,0.0001587509032106027
34,-9.223740964453695,19.22599098462309,3.844368023919742e-08,-17.074071884155273,0.00015884661115705967,-8.74757194519043,0.0004360830644145608,0.0,2.0,0.0001587509032106027
35,-9.25267835480204,19.205618370187242,3.846824014885897e-08,-17.07343292236328,0.00015927883214317262,-8.744853973388672,0.00043270899914205074,0.0,2.0,0.0001587509032106027
36,-9.279830832190418,19.184666536684944,3.856578700833779e-08,-17.070899963378906,0.00015996753063518554,-8.74053955078125,0.0004490000428631902,0.0,2.0,0.0001587509032106027
37,-9.259651147703305,19.226579663297066,3.848623464364209e-08,-17.072965621948242,0.0001590443862369284,-8.74632740020752,0.00043691694736480713,0.0,2.0,0.0001587509032106027
38,-9.214150832964668,19.211752781493068,3.843963014560359e-08,-17.074176788330078,0.00015897619596216828,-8.746756553649902,0.0004314170219004154,0.0,2.0,0.0001587509032106027
39,-9.215903299329126,19.24399457287215,3.846185947509184e-08,-17.073598861694336,0.00015868217451497912,-8.748607635498047,0.0004354590782895684,0.0,2.0,0.00015868217451497912
40,-9.265219818930873,19.198432654380177,3.8503408461565414e-08,-17.072519302368164,0.0001595219218870625,-8.743329048156738,0.0004530409350991249,0.0,2.0,0.00015868217451497912
41,-9.257026774567402,19.20457800245866,3.847865315265153e-08,-17.073162078857422,0.0001593349443282932,-8.744502067565918,0.00044129195157438517,0.0,2.0,0.00015868217451497912
42,-9.276677998793152,19.228574142392247,3.853895336192181e-08,-17.071596145629883,0.00015918153803795576,-8.745465278625488,0.0004611669573932886,0.0,2.0,0.00015868217451497912
43,-9.259797089055215,19.218039150626932,3.848543528306436e-08,-17.072986602783203,0.0001591592445038259,-8.74560546875,0.0004362500039860606,0.0,2.0,0.00015868217451497912
44,-9.262058481870381,19.235994404604455,3.849476826189857e-08,-17.072744369506836,0.00015895201067905873,-8.746908187866211,0.00044958305079489946,0.0,2.0,0.00015868217451497912
45,-9.279288161844258,19.22423336659697,3.854891161836349e-08,-17.071338653564453,0.0001592709741089493,-8.744903564453125,0.0004577499348670244,0.0,2.0,0.00015868217451497912
46,-9.299497859414721,19.265887260433,3.864510489393069e-08,-17.068845748901367,0.00015901896404102445,-8.74648666381836,0.000434999936260283,0.0,2.0,0.00015868217451497912
47,-9.262579091050027,19.24152222283018,3.849811847089768e-08,-17.072656631469727,0.00015889652422629297,-8.747257232666016,0.0004412078997120261,0.0,2.0,0.00015868217451497912
48,-9.23631459110022,19.24765503575311,3.84615645998565e-08,-17.073606491088867,0.00015869623166508973,-8.748518943786621,0.00043591600842773914,0.0,2.0,0.00015868217451497912
49,-9.051286131482039,19.087987893133825,3.933131864641837e-08,-17.051244735717773,0.0001617948873899877,-8.729181289672852,0.0004771249368786812,0.0,2.0,0.00015868217451497912
0,-20.0,20.0,4.141390490985941e-06,-12.394478797912598,0.0016053441213443875,-6.434417247772217,0.000452374923042953,0.0,3.0,0.0016053441213443875
1,13.580774781927124,-15.0,1.01736713986611e-06,-13.79829216003418,0.0009962707990780473,-6.911491394042969,0.0004243330331519246,0.0,3.0,0.0009962707990780473
2,-5.285457706459157,-9.595126140970121,4.16915827372577e-06,-12.387796401977539,0.0015607111854478717,-6.462613582611084,0.0004305420443415642,0.0,3.0,0.0009962707990780473
3,-13.237811675717536,30.0,1.5791881651239237e-06,-13.358599662780762,0.0012515478301793337,-6.683374404907227,0.0004227079916745424,0.0,3.0,0.0009962707990780473
4,-22.48551856391156,-15.0,3.254967668908648e-05,-10.332742691040039,0.004735805559903383,-5.352603435516357,0.00043112493585795164,0.0,3.0,0.0009962707990780473
5,-8.99077430232344,12.075854948695511,4.210628787859605e-07,-14.6804838180542,0.000566639588214457,-7.475787162780762,0.00042854202911257744,0.0,3.0,0.000566639588214457
6,-10.816749089692864,19.910741493167922,1.2431374329935352e-07,-15.900457382202148,0.0002690268156584352,-8.220699310302734,0.00043245800770819187,0.0,3.0,0.0002690268156584352
7,-10.647437029162402,16.572741841817194,2.0779313558705326e-07,-15.386722564697266,0.0004549045697785914,-7.695423126220703,0.00043158303014934063,0.0,3.0,0.0002690268156584352
8,-9.914249974107337,23.47536953899537,1.752956393374916e-07,-15.556792259216309,0.0004089058784302324,-7.802025318145752,0.00043224997352808714,0.0,3.0,0.0002690268156584352
9,-7.953460926292714,3.3866671924300182,1.7142605202025152e-06,-13.276528358459473,0.0010261379648000002,-6.881953239440918,0.00043716595973819494,0.0,3.0,0.0002690268156584352
10,-10.224959982467288,20.38174744399306,7.496075227209076e-08,-16.406301498413086,0.00023823429364711046,-8.342255592346191,0.000429541920311749,0.0,3.0,0.00023823429364711046
