step,q1,q2,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
36,-12.086676046955768,21.778190979186828,1.986695430389318e-08,-17.734207153320312,0.00012594870349857956,-8.979636192321777,0.0006477920105680823,0.0,0.0,0.00011862222163472325
37,-12.507068426678257,26.578163637386147,2.174638780161331e-08,-17.643817901611328,0.00011862575047416613,-9.03953742980957,0.0006223339587450027,0.0,0.0,0.00011862222163472325
38,-12.637671784376307,28.23656822543349,2.2935477517194158e-08,-17.590579986572266,0.00012074068945366889,-9.021865844726562,0.0007733340607956052,0.0,0.0,0.00011862222163472325
39,-12.50130849748369,26.521043528424062,2.1709558595262024e-08,-17.6455135345459,0.00011861878738272935,-9.039595603942871,0.0007647499442100525,0.0,0.0,0.00011861878738272935
40,-12.513294120466323,26.462104175789975,2.1706243913399703e-08,-17.645666122436523,0.00011870077287312597,-9.038905143737793,0.0005928749451413751,0.0,0.0,0.00011861878738272935
41,-11.791927677070351,18.992431093345214,1.980312624993985e-08,-17.7374267578125,0.00013272515207063407,-8.927229881286621,0.0006955829448997974,0.0,0.0,0.00011861878738272935
42,-12.530083168866998,26.865871089101113,2.193238657355323e-08,-17.63530158996582,0.00011871175956912339,-9.038812637329102,0.0005947919562458992,0.0,0.0,0.00011861878738272935
43,-12.54113250569709,27.194749617215784,2.2161794177577576e-08,-17.624895095825195,0.0001189644681289792,-9.036685943603516,0.0005810000002384186,0.0,0.0,0.00011861878738272935
44,-12.395402684754377,25.164083902796204,2.096082241109798e-08,-17.68061065673828,0.00011951196938753128,-9.03209400177002,0.000611624913290143,0.0,0.0,0.00011861878738272935
45,-12.02753602276968,21.286416150890524,1.979903885285239e-08,-17.737632751464844,0.0001270797074539587,-8.970696449279785,0.0005620409501716495,0.0,0.0,0.00011861878738272935
46,-12.287386173206288,24.098806493394683,2.0487387786261024e-08,-17.70345687866211,0.0001210866030305624,-9.019004821777344,0.0008480000542476773,0.0,0.0,0.00011861878738272935
47,-12.212564332672871,23.154933428183874,2.0171027514948037e-08,-17.719018936157227,0.0001229115150636062,-9.004045486450195,0.0006497920257970691,0.0,0.0,0.00011861878738272935
48,-12.512898138806106,26.630785070634467,2.1781344727855867e-08,-17.6422119140625,0.00011863745021400973,-9.039438247680664,0.0006674580508843064,0.0,0.0,0.00011861878738272935
49,-12.39821129688684,25.363997631443148,2.1051196341659306e-08,-17.676307678222656,0.00011925373109988868,-9.034256935119629,0.0006541250040754676,0.0,0.0,0.00011861878738272935
0,-20.0,20.0,3.9686756281298585e-06,-12.437078475952148,0.0014644978800788522,-6.526242733001709,0.0006085840286687016,0.0,1.0,0.0014644978800788522
1,13.57851158654532,-15.0,2.531671498218202e-06,-12.88663101196289,0.00120576994959265,-6.72063684463501,0.0006618750048801303,0.0,1.0,0.00120576994959265
2,-12.609631142703606,27.85835591132546,2.2640456620592886e-08,-17.603527069091797,0.00011990201892331243,-9.02883529663086,0.0006961249746382236,0.0,1.0,0.00011990201892331243
3,-12.022526921202289,21.150047014030786,1.9785371563330045e-08,-17.738323211669922,0.00012741380487568676,-8.968070030212402,0.0006528340745717287,0.0,1.0,0.00011990201892331243
4,-12.44027240150119,25.78006152409989,2.1273018901979412e-08,-17.66582679748535,0.0001188842361443676,-9.037360191345215,0.0005967080360278487,0.0,1.0,0.0001188842361443676
5,-12.516730587092805,27.06262308828219,2.210838445648733e-08,-17.627309799194336,0.0001189435351989232,-9.036861419677734,0.0006019159918650985,0.0,1.0,0.0001188842361443676
6,-12.43130779220509,25.650682032085527,2.120401454419607e-08,-17.66907501220703,0.00011899018136318773,-9.036469459533691,0.0006238330388441682,0.0,1.0,0.0001188842361443676
7,-12.611932335061503,27.754497567299754,2.2580520564474682e-08,-17.606178283691406,0.0001197495439555496,-9.030108451843262,0.0006173329893499613,0.0,1.0,0.0001188842361443676
8,-12.565127788838133,27.245949961106803,2.219681860538003e-08,-17.62331771850586,0.00011900912068085745,-9.036310195922852,0.0005820830119773746,0.0,1.0,0.0001188842361443676
9,-12.641209819539421,28.28855512691394,2.2977003411028818e-08,-17.58877182006836,0.00012087238428648561,-9.020774841308594,0.0005882499972358346,0.0,1.0,0.0001188842361443676
10,-12.40272629593701,25.631808508519235,2.122308728758071e-08,-17.668176651000977,0.00011906763393199071,-9.035819053649902,0.0005780000938102603,0.0,1.0,0.0001188842361443676
11,-12.399531447288226,25.411122576277243,2.107689489605491e-08,-17.67508888244629,0.00011920706310775131,-9.034648895263672,0.0005806249100714922,0.0,1.0,0.0001188842361443676
12,-12.506139624922522,26.662016705926195,2.1797845306537056e-08,-17.641454696655273,0.00011863521649502218,-9.039457321166992,0.0005807920824736357,0.0,1.0,0.00011863521649502218
13,-12.563201650302565,27.274532554124143,2.2211768424540423e-08,-17.622644424438477,0.00011902747792191803,-9.03615665435791,0.000767042045481503,0.0,1.0,0.00011863521649502218
14,-12.438662361855494,25.55705970670326,2.118616038160326e-08,-17.669918060302734,0.00011915813229279593,-9.035058975219727,0.0005804580869153142,0.0,1.0,0.00011863521649502218
15,-12.473405247387923,26.278705528763613,2.156020073584841e-08,-17.652416229248047,0.00011863872350659221,-9.039427757263184,0.0005847080610692501,0.0,1.0,0.00011863521649502218
16,-12.48609037677273,26.29603705723404,2.1574050990125215e-08,-17.651775360107422,0.00011864499538205564,-9.039374351501465,0.0005883330013602972,0.0,1.0,0.00011863521649502218
17,-12.472359013098906,26.383031864519985,2.163626788842521e-08,-17.648895263671875,0.00011865083070006222,-9.039325714111328,0.0005573329981416464,0.0,1.0,0.00011863521649502218
18,-12.517407048066728,26.766475089271715,2.1864996924136904e-08,-17.638378143310547,0.00011866481509059668,-9.039207458496094,0.0005645419005304575,0.0,1.0,0.00011863521649502218
19,-12.031609565308806,21.313205766154635,1.980135522217097e-08,-17.737516403198242,0.00012701624655164778,-8.971195220947266,0.0005917079979553819,0.0,1.0,0.00011863521649502218
20,-12.393683512212585,25.08517404954867,2.093297801764038e-08,-17.68194007873535,0.00011963830911554396,-9.031037330627441,0.0005967089673504233,0.0,1.0,0.00011863521649502218
21,-12.531011482952852,26.87218559272652,2.193692338892106e-08,-17.635093688964844,0.00011871568858623505,-9.038779258728027,0.0005837909411638975,0.0,1.0,0.00011863521649502218
22,-12.332558707708026,24.601437991679663,2.069188198561278e-08,-17.693525314331055,0.00012025574687868357,-9.02588939666748,0.0005652500549331307,0.0,1.0,0.00011863521649502218
23,-12.45124753028696,26.025868720172173,2.1412040140944555e-08,-17.659313201904297,0.00011873193579958752,-9.038641929626465,0.0006080000894144177,0.0,1.0,0.00011863521649502218
24,-12.518561012457758,26.87739865267542,2.194210502182159e-08,-17.634859085083008,0.00011872335016960278,-9.038714408874512,0.0005869170418009162,0.0,1.0,0.00011863521649502218
25,-12.505970193869786,26.46013558466371,2.168537527325043e-08,-17.64662742614746,0.00011865243141073734,-9.039312362670898,0.0005473339697346091,0.0,1.0,0.00011863521649502218
26,-12.488820159463492,26.357720073450796,2.1609181999338034e-08,-17.650148391723633,0.0001186281006084755,-9.039517402648926,0.0005989159690216184,0.0,1.0,0.0001186281006084755
27,-12.536823323670472,27.118571854355988,2.2106444674818704e-08,-17.627397537231445,0.00011888945300597697,-9.03731632232666,0.0005649589002132416,0.0,1.0,0.0001186281006084755
28,-12.642458466318288,28.2147296147345,2.292623335620192e-08,-17.590984344482422,0.00012070233788108453,-9.022183418273926,0.0005805840482935309,0.0,1.0,0.0001186281006084755
29,-12.485949459516142,26.496662166253575,2.1699131380614745e-08,-17.645994186401367,0.00011862858082167804,-9.03951358795166,0.0006267079152166843,0.0,1.0,0.0001186281006084755
30,-12.566628398686895,27.388212945700726,2.2289990297963413e-08,-17.61912727355957,0.00011915327195310965,-9.035099983215332,0.0005832500755786896,0.0,1.0,0.0001186281006084755
31,-12.501882359268613,26.467455507859803,2.1681398010287012e-08,-17.64681053161621,0.000118631127406843,-9.039491653442383,0.0005773749435320497,0.0,1.0,0.0001186281006084755
32,-12.596934145863411,27.761012909288038,2.256385478460743e-08,-17.606916427612305,0.00011971606727456674,-9.030387878417969,0.0005804999964311719,0.0,1.0,0.0001186281006084755
33,-12.43148527092697,25.72453209259179,2.1241003622662902e-08,-17.66733169555664,0.00011892072507180274,-9.037053108215332,0.0006502500036731362,0.0,1.0,0.0001186281006084755
34,-12.487380435292026,26.24525935739287,2.1552226669996344e-08,-17.652786254882812,0.00011867938155774027,-9.039085388183594,0.0005763750523328781,0.0,1.0,0.0001186281006084755
35,-12.36404130185385,24.805176154706697,2.079045380298794e-08,-17.688772201538086,0.0001199834659928456,-9.028156280517578,0.0006142921047285199,0.0,1.0,0.0001186281006084755
36,-12.444002437790823,25.655690619516676,2.1229983104831263e-08,-17.667850494384766,0.00011904801067430526,-9.03598403930664,0.0005747500108554959,0.0,1.0,0.0001186281006084755
37,-12.516404992335856,26.62584427749085,2.1783687742527036e-08,-17.642105102539062,0.00011864998668897897,-9.039332389831543,0.000580000109039247,0.0,1.0,0.0001186281006084755
38,-12.47532958366255,26.38963260370434,2.16357580740123e-08,-17.64891815185547,0.00011863936379086226,-9.039422035217285,0.0006475000409409404,0.0,1.0,0.0001186281006084755
39,-12.503821978906403,26.52354551292222,2.17131237434387e-08,-17.645349502563477,0.00011862392420880497,-9.039552688598633,0.0005866249557584524,0.0,1.0,0.00011862392420880497
40,-12.423126195769408,25.609212017503946,2.1178914622055345e-08,-17.670259475708008,0.0001190168404718861,-9.036245346069336,0.0005950829945504665,0.0,1.0,0.00011862392420880497
41,-12.546421919035987,27.145828889836892,2.2119673204201717e-08,-17.626798629760742,0.00011889830057043582,-9.03724193572998,0.0005652500549331307,0.0,1.0,0.00011862392420880497
42,-12.562532222583005,27.33011923312873,2.2248617170816942e-08,-17.62098503112793,0.00011908416490769014,-9.035679817199707,0.0005796250188723207,0.0,1.0,0.00011862392420880497
43,-12.391547293776322,25.319069223430336,2.1030114538689304e-08,-17.677310943603516,0.00011930513574043289,-9.033825874328613,0.0006139579927548766,0.0,1.0,0.00011862392420880497
44,-12.453343502818267,25.95689021765125,2.1371228342559334e-08,-17.66122055053711,0.00011876724602188915,-9.038345336914062,0.0005702499765902758,0.0,1.0,0.00011862392420880497
45,-12.508815380665244,26.55199662069649,2.173436186581057e-08,-17.644371032714844,0.00011863418330904096,-9.03946590423584,0.0005961669376119971,0.0,1.0,0.00011862392420880497
46,-11.875997766438378,19.780226793645205,1.974507846114193e-08,-17.7403621673584,0.00013074879825580865,-8.942233085632324,0.0005860000383108854,0.0,1.0,0.00011862392420880497
47,-12.45392982333952,26.0024719424744,2.13966817597111e-08,-17.660030364990234,0.00011874028132297099,-9.038572311401367,0.0005810420261695981,0.0,1.0,0.00011862392420880497
48,-12.21313667112482,23.329382569310628,2.022734868489806e-08,-17.716230392456055,0.00012255289766471833,-9.006967544555664,0.00079708406701684,0.0,1.0,0.00011862392420880497
49,-12.371611063458644,25.06789899729541,2.0905387643210815e-08,-17.683258056640625,0.0001196006269310601,-9.031352043151855,0.0006145829102024436,0.0,1.0,0.00011862392420880497
0,-20.0,20.0,3.9686756281298585e-06,-12.437078475952148,0.0014644978800788522,-6.526242733001709,0.0005769579438492656,0.0,2.0,0.0014644978800788522
1,13.56753083399902,-15.0,2.528231789256097e-06,-12.88798999786377,0.001204990316182375,-6.721283912658691,0.0005815409822389483,0.0,2.0,0.001204990316182375
2,-12.317638010376903,24.75325027800794,2.082860106611406e-08,-17.686939239501953,0.00012018536654068157,-9.026474952697754,0.0005985000170767307,0.0,2.0,0.00012018536654068157
3,-12.560441898111119,27.30858098761765,2.2233347607425458e-08,-17.621671676635742,0.00011905990686500445,-9.035883903503418,0.0006594579899683595,0.0,2.0,0.00011905990686500445
4,-12.516710870280809,26.709998970198615,2.1829857033139888e-08,-17.63998794555664,0.00011865024862345308,-9.03933048248291,0.000613166019320488,0.0,2.0,0.00011865024862345308
5,-12.524794513180842,26.851763957059216,2.1921026771565266e-08,-17.635820388793945,0.00011870033631566912,-9.038908004760742,0.0005856669740751386,0.0,2.0,0.00011865024862345308
6,-12.627389084819736,28.015100176539292,2.2769238938735725e-08,-17.597854614257812,0.00012024019815726206,-9.026019096374512,0.0006052500102669001,0.0,2.0,0.00011865024862345308
7,-12.442777565184006,26.02021919429962,2.141981525483061e-08,-17.65894889831543,0.00011875966447405517,-9.038408279418945,0.0006102919578552246,0.0,2.0,0.00011865024862345308
8,-12.526612920587182,27.007620349034674,2.2032624613643748e-08,-17.630741119384766,0.00011880931560881436,-9.03799057006836,0.0006109169917181134,0.0,2.0,0.00011865024862345308
9,-12.234048285272024,23.38402694316131,2.0240582543351593e-08,-17.715576171875,0.00012244851677678525,-9.007820129394531,0.000596500001847744,0.0,2.0,0.00011865024862345308
10,-12.363183130152905,24.85754702301695,2.0807792822097326e-08,-17.687938690185547,0.00011988968617515638,-9.028938293457031,0.0007454999722540379,0.0,2.0,0.00011865024862345308
11,-12.471012005852248,26.37030730293883,2.1629112723076105e-08,-17.64922523498535,0.00011865377018693835,-9.039300918579102,0.0006692500319331884,0.0,2.0,0.00011865024862345308
12,-12.638604931347299,28.244884005094786,2.2942383992585746e-08,-17.590280532836914,0.00012076194980181754,-9.021689414978027,0.0006889579817652702,0.0,2.0,0.00011865024862345308
13,-12.55095508743245,27.192263920253115,2.215177552500336e-08,-17.625349044799805,0.00011894029012182727,-9.03688907623291,0.0006404580781236291,0.0,2.0,0.00011865024862345308
14,-12.482717770891714,26.36496489201667,2.1611629819062728e-08,-17.650033950805664,0.00011862141400342807,-9.039573669433594,0.0005779169732704759,0.0,2.0,0.00011862141400342807
15,-12.397710586153465,25.310817145137456,2.1023886631610367e-08,-17.6776065826416,0.00011931246262975037,-9.033764839172363,0.0005185420159250498,0.0,2.0,0.00011862141400342807
16,-12.478636320457595,26.26194972118311,2.1549734441350665e-08,-17.652902603149414,0.00011864284169860184,-9.039392471313477,0.003138250089250505,0.0,2.0,0.00011862141400342807
17,-12.17478461588734,22.97934377020165,2.0137479239679124e-08,-17.720684051513672,0.00012329668970778584,-9.000917434692383,0.0005492500495165586,0.0,2.0,0.00011862141400342807
18,-12.544137822554678,26.834870154936215,2.194707704461507e-08,-17.634632110595703,0.00011878126679221168,-9.038227081298828,0.0005124590825289488,0.0,2.0,0.00011862141400342807
19,-12.568769488348044,27.51728784968233,2.2388590537048003e-08,-17.614713668823242,0.00011933999485336244,-9.033534049987793,0.0005550829228013754,0.0,2.0,0.00011862141400342807
20,-12.472535263570157,26.161739280293542,2.1491395330031082e-08,-17.65561294555664,0.00011867676221299917,-9.039107322692871,0.00068762490991503,0.0,2.0,0.00011862141400342807
21,-12.58752761200048,27.566725981306742,2.242292573839677e-08,-17.613182067871094,0.00011940310650970787,-9.033005714416504,0.0005369160789996386,0.0,2.0,0.00011862141400342807
22,-12.416962090275229,25.43886767103911,2.1096418834076758e-08,-17.674161911010742,0.00011919855023734272,-9.034720420837402,0.0005708750104531646,0.0,2.0,0.00011862141400342807
23,-12.466431076320116,26.172221232525175,2.149587885469373e-08,-17.655405044555664,0.00011866750719491392,-9.0391845703125,0.0005474169738590717,0.0,2.0,0.00011862141400342807
24,-12.54930833584043,27.13809821298406,2.2114765130254455e-08,-17.62701988220215,0.00011889198503922671,-9.0372953414917,0.0005787500413134694,0.0,2.0,0.00011862141400342807
25,-12.338884137981921,24.965057720580507,2.0913148546242155e-08,-17.68288803100586,0.00011986123718088493,-9.029175758361816,0.0006020839791744947,0.0,2.0,0.00011862141400342807
26,-12.537994919295153,27.072022904859907,2.2069889027420686e-08,-17.629051208496094,0.00011883988190675154,-9.03773307800293,0.0005193341057747602,0.0,2.0,0.00011862141400342807
27,-12.03617237680662,21.390730288479812,1.9811725593399387e-08,-17.73699188232422,0.00012683370732702315,-8.972633361816406,0.0005215419223532081,0.0,2.0,0.00011862141400342807
28,-12.452944425664048,26.055135498632232,2.1429551466667363e-08,-17.65849494934082,0.00011871924652950838,-9.038748741149902,0.0005582920275628567,0.0,2.0,0.00011862141400342807
29,-12.240689529711078,23.508047528344182,2.0277472145835418e-08,-17.713754653930664,0.00012219195195939392,-9.009917259216309,0.0005168329225853086,0.0,2.0,0.00011862141400342807
30,-12.205182107858661,23.176558636197424,2.017608657922665e-08,-17.718767166137695,0.00012285500997677445,-9.00450611114502,0.0005091660423204303,0.0,2.0,0.00011862141400342807
31,-12.636735089642425,28.242690709811736,2.2939513399933276e-08,-17.590404510498047,0.00012075473932782188,-9.021748542785645,0.0005245000356808305,0.0,2.0,0.00011862141400342807
32,-12.35894805271608,24.860935945823737,2.0807117806498354e-08,-17.687971115112305,0.00011987658217549324,-9.029047966003418,0.0005144580500200391,0.0,2.0,0.00011862141400342807
33,-12.579012316126652,27.37321143577007,2.2293875190371182e-08,-17.618953704833984,0.0001191663759527728,-9.034990310668945,0.0005690420512109995,0.0,2.0,0.00011862141400342807
34,-12.185166410688277,22.94564082995594,2.011086586151123e-08,-17.72200584411621,0.00012333554332144558,-9.000601768493652,0.0005333750741556287,0.0,2.0,0.00011862141400342807
35,-12.23233519812311,23.71097369304274,2.0388483790156897e-08,-17.708295822143555,0.00012188679829705507,-9.012417793273926,0.0005040409741923213,0.0,2.0,0.00011862141400342807
36,-12.35707170414592,24.840028442593677,2.079753258499295e-08,-17.688430786132812,0.00011990579514531419,-9.028803825378418,0.0005098329856991768,0.0,2.0,0.00011862141400342807
37,-12.329321096725351,24.587455341582082,2.0686991675233912e-08,-17.69375991821289,0.00012027875345665962,-9.0256986618042,0.0005674170097336173,0.0,2.0,0.00011862141400342807
38,-12.530682087080093,26.838868214205924,2.1917426096251802e-08,-17.635984420776367,0.00011870585149154067,-9.038862228393555,0.0005199169972911477,0.0,2.0,0.00011862141400342807
39,-12.357568401166882,24.994563583943986,2.0879552309338578e-08,-17.68449592590332,0.00011971340427407995,-9.030409812927246,0.0005106249591335654,0.0,2.0,0.00011862141400342807
40,-12.565530021830664,27.466648728029025,2.2350848283281266e-08,-17.61640167236328,0.00011926713341381401,-9.034144401550293,0.0005136250983923674,0.0,2.0,0.00011862141400342807
41,-12.432282713529622,25.75104238346643,2.1255601723169093e-08,-17.666645050048828,0.00011890019231941551,-9.037225723266602,0.0005236249417066574,0.0,2.0,0.00011862141400342807
42,-12.523678249722852,26.959880393654426,2.19991154182253e-08,-17.63226318359375,0.00011877478391397744,-9.038281440734863,0.0005202500615268946,0.0,2.0,0.00011862141400342807
43,-12.484346580472982,26.074802854207466,2.14830464528859e-08,-17.656002044677734,0.00011882034596055746,-9.037898063659668,0.0005080420523881912,0.0,2.0,0.00011862141400342807
44,-12.48682218586943,26.451541644225262,2.1666284766297395e-08,-17.64750862121582,0.00011861746315844357,-9.039607048034668,0.0005116659449413419,0.0,2.0,0.00011861746315844357
45,-12.547732748784982,27.067821062769493,2.2069471583563427e-08,-17.629070281982422,0.00011884109699167311,-9.037723541259766,0.000508250086568296,0.0,2.0,0.00011861746315844357
46,-12.284062591856946,24.21925482539387,2.0556493396384212e-08,-17.700088500976562,0.00012092309771105647,-9.020356178283691,0.0005206249188631773,0.0,2.0,0.00011861746315844357
47,-12.377677089370959,25.148567395727543,2.0944968426306332e-08,-17.681367874145508,0.00011950140469707549,-9.032182693481445,0.0005157499108463526,0.0,2.0,0.00011861746315844357
48,-12.472504311357302,26.17765525820101,2.1499891644793934e-08,-17.65521812438965,0.00011866873683175072,-9.039175033569336,0.0005362500669434667,0.0,2.0,0.00011861746315844357
49,-12.11088285257994,22.20971778366057,1.9943929174814912e-08,-17.7303409576416,0.00012494812835939229,-8.987611770629883,0.0005200420273467898,0.0,2.0,0.00011861746315844357
0,-20.0,20.0,3.9686756281298585e-06,-12.437078475952148,0.0014644978800788522,-6.526242733001709,0.0004915419267490506,0.0,3.0,0.0014644978800788522
1,13.572526650377709,-15.0,2.5297968022641726e-06,-12.887372016906738,0.0012053450336679816,-6.720989227294922,0.0005049160681664944,0.0,3.0,0.0012053450336679816
2,-12.40606463027891,25.4584070523643,2.109981522835369e-08,-17.674001693725586,0.00011915667710127309,-9.03507137298584,0.0004999169614166021,0.0,3.0,0.00011915667710127309
3,-12.545013323006527,27.154488250131283,2.2126348753204184e-08,-17.626497268676758,0.00011890799214597791,-9.037160873413086,0.0005246249493211508,0.0,3.0,0.00011890799214597791
4,-12.265905828024156,23.783468336861162,2.0370746867115486e-08,-17.709165573120117,0.00012166373926447704,-9.014249801635742,0.0005122909788042307,0.0,3.0,0.00011890799214597791
5,-12.164366128249908,22.703060785475454,2.0048082305379467e-08,-17.72513198852539,0.00012385407171677798,-8.996406555175781,0.0005160419968888164,0.0,3.0,0.00011890799214597791
6,-12.46712009185136,26.075017304528885,2.144217958743866e-08,-17.65790557861328,0.00011871589958900586,-9.038777351379395,0.0005115830572322011,0.0,3.0,0.00011871589958900586
7,-12.447787068680833,25.657570252553757,2.1242247072450482e-08,-17.667274475097656,0.0001190755283460021,-9.035752296447754,0.0005343330558389425,0.0,3.0,0.00011871589958900586
8,-12.470073681084314,26.347445780789354,2.1613240974716064e-08,-17.649959564208984,0.00011865229316754267,-9.039313316345215,0.0005455829668790102,0.0,3.0,0.00011865229316754267
9,-12.468912235706567,26.210419184487023,2.151876898892624e-08,-17.654340744018555,0.00011865563283208758,-9.039284706115723,0.0005339999916031957,0.0,3.0,0.00011865229316754267
